30	6400	5000	1275	15	
191	33766	33720	33936	34120	34012	33947	34090	34206	33988	34492	34500	34425	34481	31476	31488	
192	33773	33727	33933	34129	34038	33960	34086	34217	33982	34483	34544	34424	34505	31506	31499	
193	33781	33735	33930	34133	34021	33965	34083	34221	33984	34466	34526	34427	34490	31506	31532	
194	33768	33746	33947	34122	34008	33946	34086	34229	33989	34489	34523	34412	34464	31501	31495	
195	33780	33756	33953	34109	34013	33944	34090	34215	33988	34467	34513	34453	34526	31520	31525	
196	33783	33756	33933	34125	34026	33938	34084	34213	33983	34480	34516	34414	34476	31521	31514	
197	33777	33749	33942	34134	34012	33938	34103	34212	33988	34475	34530	34497	34532	31561	31559	
198	33777	33765	33936	34142	34015	33930	34098	34229	33986	34499	34529	34452	34500	31535	31547	
199	33786	33764	33936	34126	34033	33932	34104	34225	34006	34480	34519	34442	34498	31521	31533	
200	33787	33771	33960	34140	34036	33955	34107	34250	34019	34479	34539	34429	34483	31501	31507	
201	33790	33789	33955	34140	34025	33951	34118	34248	34048	34503	34524	34427	34468	31487	31505	
202	33793	33780	33956	34153	34049	33962	34108	34257	34035	34493	34541	34403	34443	31482	31488	
203	33790	33788	33964	34164	34038	33956	34131	34271	34040	34515	34572	34441	34510	31535	31536	
204	33795	33784	33979	34144	34051	33968	34139	34253	34052	34517	34553	34442	34494	31497	31511	
205	33791	33789	33976	34158	34047	33943	34140	34273	34031	34511	34556	34504	34555	31587	31583	
206	33795	33792	33967	34165	34056	33955	34133	34281	34042	34505	34555	34492	34571	31586	31605	
207	33790	33778	33965	34145	34057	33965	34132	34267	34048	34504	34559	34474	34537	31556	31544	
208	33791	33768	33959	34139	34060	33940	34130	34270	34047	34503	34531	34438	34503	31512	31522	
209	33789	33754	33950	34152	34057	33941	34119	34277	34057	34483	34535	34412	34468	31518	31510	
210	33778	33757	33954	34139	34034	33939	34131	34254	34057	34476	34526	34374	34436	31463	31453	
211	33770	33755	33962	34157	34030	33900	34110	34247	34035	34463	34505	34443	34480	31523	31510	
212	33772	33730	33959	34147	34042	33915	34125	34266	34032	34454	34524	34397	34454	31485	31511	
213	33762	33725	33947	34159	34036	33894	34116	34250	34027	34459	34505	34405	34457	31500	31524	
214	33755	33717	33946	34145	34031	33908	34095	34257	34038	34437	34503	34481	34549	31584	31565	
215	33742	33704	33946	34134	34022	33892	34093	34262	34019	34431	34476	34483	34522	31554	31568	
216	33742	33694	33934	34135	34040	33882	34105	34260	34024	34420	34482	34422	34491	31502	31505	
217	33734	33676	33919	34123	34037	33865	34097	34235	34024	34427	34504	34427	34462	31514	31517	
218	33722	33685	33920	34117	34021	33881	34084	34238	33993	34418	34474	34431	34516	31540	31529	
219	33728	33665	33912	34104	34005	33858	34085	34222	34017	34399	34474	34424	34464	31513	31510	
220	33703	33647	33890	34121	33997	33833	34049	34214	33989	34383	34446	34327	34383	31399	31417	
221	33688	33624	33887	34087	34000	33829	34037	34214	33976	34345	34434	34281	34314	31343	31348	
222	33682	33615	33841	34072	33980	33806	34007	34184	33956	34333	34385	34331	34394	31436	31437	
223	33655	33579	33817	34051	33948	33784	33990	34179	33937	34290	34380	34369	34421	31441	31457	
224	33627	33503	33806	34035	33936	33755	33974	34151	33887	34288	34323	34301	34342	31393	31399	
225	33603	33343	33763	34028	33913	33731	33943	34148	33894	34237	34340	34313	34381	31410	31396	
226	33570	33295	33730	34001	33885	33706	33931	34118	33888	34227	34331	34236	34300	31353	31339	
227	33571	33290	33700	33985	33871	33672	33894	34096	33871	34194	34264	34220	34294	31306	31319	
228	33553	33276	33672	33990	33875	33682	33888	34072	33843	34172	34271	34241	34268	31303	31315	
229	33532	33263	33656	33959	33853	33662	33850	34074	33839	34153	34246	34210	34266	31310	31307	
230	33513	33258	33630	33947	33844	33620	33830	34060	33817	34129	34229	34203	34235	31290	31287	
231	33498	33255	33590	33923	33820	33614	33805	34037	33797	34100	34244	34199	34230	31281	31276	
232	33477	33241	33581	33908	33797	33580	33765	34007	33754	34073	34181	34185	34254	31300	31299	
233	33454	33230	33527	33890	33775	33558	33742	33995	33753	34043	34169	34181	34253	31283	31291	
234	33425	33213	33439	33876	33760	32917	33683	33966	33728	34007	34144	34121	34174	31207	31220	
235	33395	33189	33382	33821	33724	32837	33636	33937	33697	33989	34144	34070	34122	31166	31167	
236	33367	33160	33361	33814	33713	32844	33579	33924	33667	33908	34064	34050	34112	31151	31143	
237	33334	33131	33313	33776	33673	32857	33522	33895	33661	33898	34048	34012	34067	31106	31116	
238	33303	33088	33286	33746	33640	32843	33467	33841	33614	33849	34007	33987	34064	31062	31075	
239	33271	33089	33266	33725	33612	32827	33403	33828	33592	33820	33966	33969	34009	31046	31051	
240	33239	33048	33214	33689	33574	32825	33381	33791	33552	33761	33963	33927	33992	30999	31008	
241	33213	33029	33182	33680	33570	32799	33354	33769	33529	33751	33917	34007	34057	30967	30971	
242	33190	33014	33147	33644	33550	32820	33326	33744	33527	33732	33869	33878	33923	30964	30995	
243	33168	32998	33113	33606	33520	32784	33290	33727	33513	33707	33868	33860	33928	30967	30971	
244	33071	32642	33166	33458	33358	32319	33381	33558	33330	33955	33810	33661	33711	30761	30771	
245	33021	32622	33128	33405	33341	32339	33328	33511	33309	34006	33775	33687	33754	30772	30780	
246	33003	32661	33166	33388	33313	32455	33381	33485	33319	33955	33685	33709	33748	30780	30794	
247	32979	32680	33128	33382	33292	32535	33328	33447	33269	33881	33663	33626	33665	30696	30725	
248	32950	32673	33095	33326	33274	32558	33281	33433	33250	33815	33662	33599	33663	30690	30701	
249	32922	32679	33050	33303	33238	32587	33249	33419	33194	33746	33616	33571	33624	30671	30678	
250	32887	32663	33027	33263	33208	32616	33214	33384	33188	33714	33579	33520	33560	30619	30611	
251	32856	32648	32982	33224	33185	32626	33184	33330	33164	33668	33577	33512	33561	30599	30611	
252	32824	32635	32969	33204	33154	32655	33155	33313	33116	33620	33496	33514	33544	30577	30584	
253	32810	32616	32939	33191	33108	32672	33141	33296	33124	33593	33508	33501	33559	30607	30602	
254	32781	32620	32908	33133	33089	32688	33112	33277	33126	33570	33488	33446	33516	30534	30522	
255	32749	32607	32901	33118	33075	32685	33092	33256	33089	33545	33466	33481	33512	30550	30544	
256	32748	32607	32892	33115	33058	32710	33077	33240	33093	33527	33449	33374	33442	30486	30495	
257	32728	32598	32866	33094	33036	32719	33059	33237	33044	33489	33413	33397	33487	30503	30518	
258	32720	32594	32857	33082	33032	32729	33057	33216	33041	33463	33424	33415	33496	30504	30524	
259	32700	32590	32850	33070	33012	32738	33037	33191	33024	33467	33418	33365	33407	30458	30446	
260	32688	32568	32835	33043	33002	32756	33055	33186	33006	33447	33434	33325	33403	30472	30456	
261	32671	32572	32805	33028	32983	32753	33023	33173	33010	33426	33401	33324	33378	30437	30419	
262	32654	32561	32795	33003	32961	32760	33009	33162	32976	33412	33365	33304	33356	30400	30401	
263	32648	32551	32803	32995	32958	32768	33015	33143	32962	33392	33334	33342	33382	30438	30425	
264	32628	32537	32786	32986	32926	32762	32967	33152	32959	33373	33309	33319	33366	30395	30416	
265	32609	32526	32766	32958	32920	32771	32954	33136	32933	33364	33311	33265	33306	30369	30367	
266	32596	32529	32761	32942	32905	32768	32987	33121	32945	33344	33321	33305	33354	30406	30389	
267	32585	32519	32748	32948	32889	32775	32966	33113	32933	33326	33295	33345	33392	30439	30446	
268	32596	32516	32753	32923	32881	32784	32961	33119	32956	33309	33295	33278	33308	30373	30371	
269	32577	32525	32740	32930	32884	32780	32976	33100	32949	33308	33308	33268	33304	30366	30364	
270	32598	32521	32744	32935	32870	32804	32990	33107	32927	33324	33328	33395	33401	30438	30452	
271	32597	32530	32760	32923	32891	32814	33002	33123	32956	33317	33323	33336	33383	30424	30418	
272	32600	32545	32765	32936	32913	32851	32990	33126	32941	33329	33356	33343	33401	30438	30452	
273	32603	32546	32751	32945	32916	32835	33002	33126	32969	33346	33348	33291	33354	30410	30406	
274	32599	32547	32768	32923	32909	32872	33015	33132	32965	33360	33342	33374	33424	30467	30466	
275	32609	32552	32764	32945	32917	32854	33017	33139	32981	33352	33310	33328	33362	30411	30398	
276	32607	32562	32754	32940	32916	32872	33015	33151	32994	33354	33331	33305	33359	30419	30425	
277	32614	32564	32756	32952	32918	32884	33022	33170	32988	33352	33333	33318	33343	30407	30387	
278	32623	32556	32753	32952	32903	32895	33020	33153	33033	33394	33352	33385	33417	30465	30466	
279	32618	32568	32767	32981	32912	32881	33041	33173	33017	33373	33352	33387	33423	30480	30489	
280	32612	32595	32798	32965	32937	32908	33047	33170	33048	33361	33340	33428	33460	30500	30506	
281	32624	32589	32779	32952	32933	32917	33063	33201	33056	33370	33390	33446	33517	30423	30569	
282	32641	32598	32794	32980	32940	32923	33061	33205	33085	33383	33425	33414	33463	30508	30534	
283	32656	32626	32814	33015	32955	32953	33105	33245	33100	33408	33431	33446	33517	30572	30569	
284	32670	32638	32831	32998	33003	32980	33114	33252	33088	33439	33439	33465	33518	30593	30598	
285	32694	32648	32842	33022	33013	32991	33147	33283	33135	33475	33482	33455	33510	30562	30598	
286	32702	32662	32850	33053	33009	33010	33166	33306	33163	33479	33476	33493	33547	30614	30610	
287	32733	32677	32864	33079	33056	33019	33174	33319	33200	33493	33486	33507	33573	30632	30625	
288	32739	32698	32901	33062	33053	33054	33186	33345	33215	33521	33514	33504	33528	30596	30600	
